Year	CAJA	habitat	anillaM	anillaH	FP	TP	NP	NPRIP	EDREALM	EDRETM	PESOM	TARSOM	EDREALH	EDRETH	PESOH	TARSOH	ACAROBOLSA	ACAROcual	NPUPAS	PUPASCUAL	TempIncub	VarTApril	MeanTApril	MinTApril	MaxTApril
1999	42H	Hiruela	zz431489	wz862476	25	5	0	5	8	2	NA	20.47	2	2	13.66	19.48	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	44H	Hiruela	zz862549	AF8158	26	6	2	4	3	2	12.47	20.12	2	2	NA	19.39	22	1	1	1	18.3	14.7	11.5	4.2	18.9
1999	46H	Hiruela	AF8086	wz821221	18	7	3	4	2	2	12.04	19.99	3	2	15.04	19.4	29	1	0	0	18.8	14.7	11.5	4.2	18.9
1999	52H	Hiruela	AF8116	AF8057	24	6	5	1	2	2	12.11	19.43	2	2	14.88	19.64	0	0	0	0	18	14.7	11.5	4.2	18.9
1999	56H	Hiruela	zz735831	wz901410	17	6	4	1	1	1	11.43	19.08	3	2	NA	19.7	80	1	0	0	18.6	14.7	11.5	4.2	18.9
1999	58H	Hiruela	AF8159	wz735813	25	6	4	2	2	2	12.08	19.81	1	1	NA	20.14	10	1	3	1	18.3	14.7	11.5	4.2	18.9
1999	62H	Hiruela	zz821024	wz650943	20	6	3	2	3	2	12.18	19.75	5	2	14.86	18.35	0	0	6	1	18.3	14.7	11.5	4.2	18.9
1999	64H	Hiruela	zz821150	wz734794	25	6	3	NA	3	2	11.54	19.25	5	2	NA	20.39	3	0	2	1	18.3	14.7	11.5	4.2	18.9
1999	66H	Hiruela	zz650888	wz862075	15	5	5	0	5	2	NA	18.9	4	2	NA	19.66	0	0	4	1	17.4	14.7	11.5	4.2	18.9
1999	84H	Hiruela	AF8147	wz901412	23	6	3	2	2	2	NA	19.63	3	2	13.59	19.13	100	1	0	0	18	14.7	11.5	4.2	18.9
1999	90H	Hiruela	NA	AF8172	27	5	0	4	NA	NA	NA	NA	1	1	NA	20.06	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	EX_1	Hiruela	NA	NA	39	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7	14.7	11.5	4.2	18.9
1999	EX_2	Hiruela	zz821152	AF8063	16	3	2	1	3	2	12.02	19.38	1	1	NA	19.28	8	0	2	1	16.6	14.7	11.5	4.2	18.9
1999	EX_4	Hiruela	zz821293	wz901414	16	5	2	3	3	2	12.47	19.51	3	2	NA	20.21	2	0	2	1	17.9	14.7	11.5	4.2	18.9
1999	EX_7	Hiruela	zz821094	wz735580	23	6	4	2	3	2	13.51	19.64	4	2	NA	19.57	NA	NA	0	0	18	14.7	11.5	4.2	18.9
1999	EX_9	Hiruela	AF8062	wz734797	17	5	4	1	2	2	11.31	19.26	5	2	NA	20.27	36	1	1	1	18.3	14.7	11.5	4.2	18.9
1999	EX_10	Hiruela	zz735676	wz735607	24	6	5	1	4	2	12.01	20.78	4	2	NA	19.78	10	1	3	1	18	14.7	11.5	4.2	18.9
1999	EX_11	Hiruela	AF8066	wz939002	15	5	NA	NA	2	2	11.92	18.98	1	1	14.12	19.01	NA	NA	NA	NA	17.4	14.7	11.5	4.2	18.9
1999	EX_12	Hiruela	zz862011	AF8027	17	4	4	0	3	2	12.43	19.57	2	2	15.13	19.56	0	0	0	0	17.9	14.7	11.5	4.2	18.9
1999	EX_14	Hiruela	zz939059	wz821284	24	6	0	5	1	1	12.03	19.48	3	2	NA	19.52	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	EX_15	Hiruela	zz734565	AF9041	38	4	3	0	4	2	NA	19.2	1	1	NA	20.15	300	1	NA	NA	20.9	14.7	11.5	4.2	18.9
1999	EX_17	Hiruela	zz862485	wz734778	18	7	1	6	2	2	12.62	19.15	4	2	NA	19.36	NA	1	NA	NA	18.6	14.7	11.5	4.2	18.9
1999	EX_20	Hiruela	L076742	wz684622	25	5	3	0	3	2	13.13	19.6	6	2	14.54	19.96	0	0	1	1	18	14.7	11.5	4.2	18.9
1999	EX_0	Hiruela	zz821130	wz735828	25	5	5	0	5	2	NA	19.25	1	1	NA	19.14	0	0	0	0	18.2	14.7	11.5	4.2	18.9
1999	3_MT	Montesclaros	NA	wz735835	25	4	NA	NA	NA	NA	NA	NA	3	2	NA	20.06	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	5_MT	Montesclaros	NA	NA	28	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	14.7	11.5	4.2	18.9
1999	10_MT	Montesclaros	NA	wz939136	16	6	NA	NA	NA	NA	NA	NA	1	1	NA	19.33	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	15_MT	Montesclaros	NA	NA	26	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	17_MT	Montesclaros	zz939232	L246538	25	6	2	NA	1	1	NA	18.4	2	2	NA	18.86	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	21_MT	Montesclaros	NA	NA	22	6	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1	18	14.7	11.5	4.2	18.9
1999	22_MT	Montesclaros	NA	NA	25	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	27_MT	Montesclaros	NA	wz735874	26	5	NA	NA	NA	NA	NA	NA	1	1	NA	19.54	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	30_MT	Montesclaros	NA	NA	28	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	14.7	11.5	4.2	18.9
1999	31_MT	Montesclaros	NA	NA	26	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	32_MT	Montesclaros	NA	NA	28	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	14.7	11.5	4.2	18.9
1999	33_MT	Montesclaros	NA	NA	24	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	34_MT	Montesclaros	zz650923	wz862533	26	5	3	NA	5	2	NA	19.23	3	2	NA	19.22	0	0	5	1	18.3	14.7	11.5	4.2	18.9
1999	36_MT	Montesclaros	zz650305	wz901442	25	5	3	NA	6	2	NA	19.53	3	2	NA	19.03	1	0	3	1	18	14.7	11.5	4.2	18.9
1999	37_MT	Montesclaros	NA	NA	40	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7	14.7	11.5	4.2	18.9
1999	41_MT	Montesclaros	NA	AF8084	17	6	NA	NA	NA	NA	NA	NA	2	2	NA	19.26	NA	NA	NA	NA	NA	14.7	11.5	4.2	18.9
1999	45_MT	Montesclaros	NA	NA	25	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	49_MT	Montesclaros	NA	NA	25	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	52_MT	Montesclaros	NA	NA	20	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	14.7	11.5	4.2	18.9
1999	54_MT	Montesclaros	NA	NA	24	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.7	11.5	4.2	18.9
1999	57_MT	Montesclaros	NA	NA	18	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	14.7	11.5	4.2	18.9
1999	58_MT	Montesclaros	NA	wz735839	17	5	NA	NA	NA	NA	NA	NA	1	1	NA	19.52	NA	NA	NA	NA	18.3	14.7	11.5	4.2	18.9
1999	59_MT	Montesclaros	NA	NA	25	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	62_MT	Montesclaros	zz735698	wz901429	20	6	NA	NA	4	2	NA	18.72	3	2	NA	19.8	NA	NA	NA	NA	NA	14.7	11.5	4.2	18.9
1999	66_MT	Montesclaros	NA	NA	25	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	12	1	18	14.7	11.5	4.2	18.9
1999	MANZANO_MT	Montesclaros	NA	NA	27	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	14.7	11.5	4.2	18.9
1999	M1_MT	Montesclaros	NA	NA	17	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	14.7	11.5	4.2	18.9
1999	M3_MT	Montesclaros	NA	NA	33	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1	14.7	11.5	4.2	18.9
1999	M4_MT	Montesclaros	AF8068	wz862536	13	7	6	NA	1	1	NA	19.91	3	2	NA	19.19	0	0	NA	NA	17.4	14.7	11.5	4.2	18.9
1999	M5_MT	Montesclaros	NA	NA	30	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	14.7	11.5	4.2	18.9
1999	F_MT	Montesclaros	NA	AF8085	29	5	NA	NA	NA	NA	NA	NA	1	1	NA	18.24	NA	NA	NA	NA	18.2	14.7	11.5	4.2	18.9
2000	1H	Hiruela	AJ2799	wz939021	17	7	4	3	2	2	12.6	18.58	2	2	NA	19.76	1	0	5	1	19	8.9	7.9	4	12.9
2000	2H	Hiruela	L076731	AJ2708	18	6	5	0	4	2	11.9	18.56	2	2	NA	20.15	17	1	1	1	19	8.9	7.9	4	12.9
2000	6H	Hiruela	zz735676	AJ2715	19	6	6	0	5	2	12.4	20.84	2	2	NA	19.26	70	1	4	1	18.9	8.9	7.9	4	12.9
2000	7H	Hiruela	NA	L076709	18	6	0	6	NA	NA	NA	NA	6	2	NA	19.65	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	8H	Hiruela	zz862046	wz901411	20	5	4	0	4	2	12.6	19.9	4	2	NA	19.75	NA	NA	1	1	18.9	8.9	7.9	4	12.9
2000	9H	Hiruela	zz735818	wz901415	20	5	5	0	2	2	12.7	19.96	4	2	NA	19.64	2	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	10H	Hiruela	zz939140	wz735805	23	5	4	1	2	2	12.2	19.77	2	2	NA	18.12	NA	NA	1	1	19	8.9	7.9	4	12.9
2000	11H	Hiruela	NA	AF8067	18	6	0	NA	NA	NA	NA	NA	3	2	NA	20.05	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	12H	Hiruela	zz862485	AF8067	32	5	0	4	3	2	NA	19.21	3	2	NA	NA	NA	NA	NA	NA	19.1	8.9	7.9	4	12.9
2000	14H	Hiruela	zz821293	wz367849	19	5	0	5	4	2	NA	19.61	2	2	NA	19.66	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	15H	Hiruela	zz735589	AF8029	20	6	0	5	5	2	NA	19.8	3	2	NA	18.78	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	16H	Hiruela	zz862086	AF8063	18	5	5	0	3	2	11.7	18.78	2	2	NA	19.16	17	1	0	0	18.9	8.9	7.9	4	12.9
2000	19H	Hiruela	zz901419	AJ2709	18	5	0	5	4	2	NA	19.4	2	2	NA	19.17	NA	NA	NA	NA	18.9	8.9	7.9	4	12.9
2000	20H	Hiruela	NA	wz862629	19	6	0	5	NA	NA	NA	NA	3	2	NA	20.2	NA	NA	NA	NA	18.9	8.9	7.9	4	12.9
2000	21H	Hiruela	AJ2714	wz862476	20	5	0	5	2	2	NA	19.51	3	2	NA	19.42	NA	NA	NA	NA	18.9	8.9	7.9	4	12.9
2000	23H	Hiruela	NA	wz901480	20	6	0	NA	NA	NA	NA	NA	2	2	NA	19.79	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	24H	Hiruela	zz367844	wz939023	20	6	2	1	2	2	12.7	19.66	2	2	NA	19.28	143	1	0	0	19	8.9	7.9	4	12.9
2000	26H	Hiruela	zz862626	wz821023	19	6	5	NA	4	2	12.4	19.54	4	2	NA	19.97	0	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	30H	Hiruela	zz862417	wz650415	20	5	4	1	3	2	NA	19.9	7	2	NA	19.72	7	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	31H	Hiruela	zz684639	AF8061	24	6	4	2	7	2	12.6	19.7	2	2	NA	19.03	0	0	NA	1	18.5	8.9	7.9	4	12.9
2000	32H	Hiruela	NA	wz939024	20	6	0	NA	NA	NA	NA	NA	2	2	NA	20.22	NA	NA	NA	NA	NA	8.9	7.9	4	12.9
2000	34H	Hiruela	zz862014	wz939024	33	5	2	NA	4	2	12.7	19.67	2	2	NA	NA	NA	NA	8	1	19.5	8.9	7.9	4	12.9
2000	37H	Hiruela	L076758	wz650943	26	5	4	0	4	2	12.9	19.59	6	2	NA	18.31	1	0	0	0	18.5	8.9	7.9	4	12.9
2000	38H	Hiruela	NA	L246517	23	5	0	5	NA	NA	NA	NA	1	1	NA	18.93	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	39H	Hiruela	NA	wz821221	22	6	0	NA	NA	NA	NA	NA	4	2	NA	19.09	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	39H	Hiruela	AF8108	wz821221	35	4	4	0	3	2	13	19.27	4	2	NA	NA	0	0	NA	NA	19.9	8.9	7.9	4	12.9
2000	42H	Hiruela	zz650630	AJ2525	23	5	5	0	6	2	11.5	19.17	2	2	NA	19.18	NA	NA	0	0	19	8.9	7.9	4	12.9
2000	43H	Hiruela	AJ2599	AJ2598	31	5	3	2	1	1	12.9	19.18	2	2	NA	20.16	8	0	3	1	18.5	8.9	7.9	4	12.9
2000	45H	Hiruela	AF8159	wz821162	20	6	4	2	3	2	NA	20.31	4	2	NA	18.92	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	46H	Hiruela	zz862549	wz735813	19	6	0	5	4	2	NA	20.2	2	2	NA	20.16	NA	NA	NA	NA	18.9	8.9	7.9	4	12.9
2000	50H	Hiruela	AF8065	wz735825	33	6	2	3	3	2	NA	20.07	2	2	NA	19.44	0	0	0	0	19.9	8.9	7.9	4	12.9
2000	52H	Hiruela	zz735831	AF8057	30	6	5	0	2	2	12.2	19.1	3	2	NA	19.52	547	1	0	0	18.5	8.9	7.9	4	12.9
2000	55H	Hiruela	AJ2940	AJ2941	34	4	2	2	2	2	12.9	19.67	2	2	NA	19.19	17	1	NA	NA	19.5	8.9	7.9	4	12.9
2000	58H	Hiruela	AJ2524	wz735581	22	5	0	5	2	2	NA	18.98	5	2	NA	20.06	NA	NA	NA	NA	19.2	8.9	7.9	4	12.9
2000	59H	Hiruela	AF8173	AJ2523	21	5	3	2	3	2	13.3	18.69	1	1	NA	19.63	2	0	NA	NA	19	8.9	7.9	4	12.9
2000	60H	Hiruela	NA	wz735825	20	6	0	NA	NA	NA	NA	NA	2	2	NA	19.44	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	61H	Hiruela	AJ2707	wz901430	15	6	4	0	2	2	12.4	18.78	4	2	NA	20.2	NA	NA	NA	NA	18.6	8.9	7.9	4	12.9
2000	65H	Hiruela	zz862505	wz735882	18	6	1	5	3	2	NA	19.52	2	2	NA	19.1	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	68H	Hiruela	NA	wz862537	19	6	0	NA	NA	NA	NA	NA	5	2	NA	19.5	NA	NA	NA	NA	18.9	8.9	7.9	4	12.9
2000	72H_2	Hiruela	NA	wz901412	19	6	0	NA	NA	NA	NA	NA	4	2	NA	19	NA	NA	NA	NA	NA	8.9	7.9	4	12.9
2000	72H	Hiruela	AF8088	wz901412	32	5	3	1	1	1	12.9	20.38	4	2	NA	NA	148	1	8	1	19.1	8.9	7.9	4	12.9
2000	73H	Hiruela	zz939164	wz901293	22	5	0	5	2	2	NA	20.32	2	2	NA	19.89	NA	NA	NA	NA	19.2	8.9	7.9	4	12.9
2000	76H	Hiruela	zz650888	wz862537	32	6	5	1	6	2	NA	18.99	5	2	NA	19.45	NA	NA	11	1	19.5	8.9	7.9	4	12.9
2000	79H	Hiruela	L076733	wz862595	21	5	2	2	4	2	11.9	19.57	4	2	NA	19.7	14	1	NA	NA	19	8.9	7.9	4	12.9
2000	80H	Hiruela	zz821150	wz684628	20	5	5	0	4	2	NA	19.15	7	2	NA	19.22	0	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	81H	Hiruela	zz901435	AF8069	21	6	5	1	4	2	NA	19.83	2	2	NA	19.78	12	1	NA	NA	19.2	8.9	7.9	4	12.9
2000	82H	Hiruela	AJ2850	wz901498	34	5	3	2	2	2	12.3	19.61	2	2	NA	NA	0	0	11	1	19.9	8.9	7.9	4	12.9
2000	85H	Hiruela	AJ2712	AJ2711	19	5	0	5	2	2	NA	18.72	2	2	NA	19.81	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	86H	Hiruela	zz735898	wz821114	21	5	4	0	2	2	12.7	20.12	4	2	NA	19.88	0	0	7	1	19	8.9	7.9	4	12.9
2000	91H	Hiruela	zz862072	wz939066	22	6	0	5	3	2	NA	18.4	2	2	NA	19.25	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	92H	Hiruela	NA	wz901498	21	6	0	NA	NA	NA	NA	NA	2	2	NA	19.86	NA	NA	NA	NA	19.2	8.9	7.9	4	12.9
2000	96H	Hiruela	zz901292	AJ2713	18	6	4	NA	2	2	11.4	19.5	2	2	NA	19.36	378	1	0	0	19	8.9	7.9	4	12.9
2000	97H	Hiruela	zz862431	AJ2522	19	6	6	0	3	2	13.4	19.81	2	2	NA	19.05	210	1	NA	NA	18.9	8.9	7.9	4	12.9
2000	104H	Hiruela	NA	NA	26	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.9	7.9	4	12.9
2000	108H	Hiruela	NA	AJ2701	18	6	0	NA	NA	NA	NA	NA	2	2	NA	19.27	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	109H	Hiruela	zz939174	wz862703	19	5	0	4	2	2	NA	18.53	5	2	NA	19.56	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	111H	Hiruela	L076713	AJ2723	27	6	0	6	4	2	NA	18.58	1	1	NA	19.67	NA	NA	NA	NA	18.2	8.9	7.9	4	12.9
2000	113H	Hiruela	AF8152	wz939033	19	7	6	0	1	1	11.7	19.1	2	2	NA	20.14	9	0	7	1	19	8.9	7.9	4	12.9
2000	DH_1	Hiruela	zz367843	wz901418	31	5	5	0	2	2	NA	20.25	3	2	NA	20.19	54	1	0	0	18.5	8.9	7.9	4	12.9
2000	DH_14	Hiruela	zz735848	AF8109	19	6	4	0	2	2	13.1	20.22	3	2	NA	19.1	1	0	5	1	18.9	8.9	7.9	4	12.9
2000	DH_3	Hiruela	zz862678	wz734786	18	5	4	1	4	2	13.2	18.89	5	2	NA	19.92	140	1	0	0	18.9	8.9	7.9	4	12.9
2000	DH_9	Hiruela	zz575300	wz735644	17	6	5	0	7	2	NA	19.37	5	2	NA	20.16	0	0	2	1	18.9	8.9	7.9	4	12.9
2000	EX_1	Hiruela	zz734565	wz862702	19	6	5	1	5	2	11.6	19.23	4	2	NA	20.54	2	0	0	0	18.9	8.9	7.9	4	12.9
2000	EX_13	Hiruela	zz862011	wz734778	19	6	0	5	4	2	NA	19.29	5	2	NA	19.18	NA	NA	NA	NA	18.9	8.9	7.9	4	12.9
2000	EX_16	Hiruela	AF8062	wz862402	17	5	0	5	3	2	NA	19.27	3	2	NA	20.2	NA	NA	NA	NA	18.8	8.9	7.9	4	12.9
2000	EX_17	Hiruela	zz939055	AJ2710	18	5	2	3	2	2	11.4	18.35	2	2	NA	19.17	1	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	EX_19	Hiruela	zz735685	AF8158	22	5	4	1	5	2	12.3	19.35	3	2	NA	19.49	4	0	NA	NA	19.2	8.9	7.9	4	12.9
2000	EX_20	Hiruela	NA	wz939234	20	6	0	NA	NA	NA	NA	NA	4	2	NA	19.86	NA	NA	NA	NA	19	8.9	7.9	4	12.9
2000	EX_5	Hiruela	AF8062	AJ2526	22	5	0	5	3	2	NA	19.3	2	2	NA	19.19	NA	NA	NA	NA	19.2	8.9	7.9	4	12.9
2000	EX_6	Hiruela	AF8157	AJ2951	40	5	0	4	1	1	NA	20.22	1	1	NA	19.6	NA	NA	NA	NA	23.2	8.9	7.9	4	12.9
2000	EX_7	Hiruela	zz939086	wz901500	19	6	5	0	2	2	11.5	19.21	4	2	NA	19.85	8	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	EX_9	Hiruela	zz821130	wz939002	17	6	5	1	6	2	12	19.14	2	2	NA	18.86	6	0	NA	NA	18.9	8.9	7.9	4	12.9
2000	10_MT	Montesclaros	zz821298	wz862474	15	6	4	NA	4	2	13.1	20.28	3	2	NA	19.37	0	0	0	0	18.6	8.9	7.9	4	12.9
2000	11_MT	Montesclaros	zz862415	wz735828	20	6	6	0	3	2	12.3	19.08	2	2	NA	19.13	3	0	NA	NA	19	8.9	7.9	4	12.9
2000	18_MT	Montesclaros	zz939232	wz939085	22	6	3	3	2	2	13.5	18.52	2	2	NA	19.5	6	0	2	1	19	8.9	7.9	4	12.9
2000	20R_MT	Montesclaros	NA	AJ2749	43	4	0	4	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	23.6	8.9	7.9	4	12.9
2000	21_MT	Montesclaros	zz684659	wz862471	12	6	4	NA	5	2	12.3	19.78	4	2	NA	19.87	0	0	4	1	17.6	8.9	7.9	4	12.9
2000	22_MT	Montesclaros	NA	AF8127	19	5	3	1	NA	NA	NA	NA	1	1	NA	19.22	0	0	0	0	19	8.9	7.9	4	12.9
2000	25_MT	Montesclaros	AJ2724	wz862054	19	6	5	0	2	2	12.8	19.72	5	2	NA	19.54	0	0	0	0	18.9	8.9	7.9	4	12.9
2000	27_MT	Montesclaros	AJ2750	wz939230	20	6	5	0	2	2	13.2	19.12	2	2	NA	19.03	12	0	0	0	19	8.9	7.9	4	12.9
2000	28_MT	Montesclaros	zz735707	AJ2583	21	5	5	0	5	2	13	18.76	1	1	NA	18.95	13	0	8	1	19	8.9	7.9	4	12.9
2000	32_MT	Montesclaros	zz431394	wz901442	19	6	6	0	8	2	12.9	19.07	4	2	NA	19.11	0	0	0	0	18.9	8.9	7.9	4	12.9
2000	34_MT	Montesclaros	zz901300	AJ2716	18	5	3	1	4	2	11.9	19.05	2	2	NA	19.27	15	0	0	0	18.9	8.9	7.9	4	12.9
2000	36_MT	Montesclaros	zz901287	wz939135	17	6	5	0	2	2	12.2	18.78	2	2	NA	19.41	1	0	2	1	18.9	8.9	7.9	4	12.9
2000	3_MT	Montesclaros	L246533	L246534	23	5	4	1	1	1	12	19.2	1	1	NA	19.26	5	0	1	1	19	8.9	7.9	4	12.9
2000	44_MT	Montesclaros	zz939100	wz901286	17	6	5	1	4	2	13.1	18.47	2	2	NA	19.32	0	0	3	1	18.9	8.9	7.9	4	12.9
2000	46_MT	Montesclaros	zz901124	wz939213	16	5	5	0	2	2	NA	19.18	2	2	NA	19.37	0	0	2	1	18.6	8.9	7.9	4	12.9
2000	48_MT	Montesclaros	AJ2719	wz735884	18	6	4	NA	2	2	13.4	19.88	2	2	NA	18.94	0	0	0	0	19	8.9	7.9	4	12.9
2000	50_MT	Montesclaros	zz735698	wz939041	20	6	6	0	5	2	12.6	18.8	2	2	NA	18.98	11	0	0	0	19	8.9	7.9	4	12.9
2000	51_MT	Montesclaros	zz650150	wz901429	19	6	6	0	7	2	12.9	19.81	4	2	NA	19.73	140	1	1	1	18.9	8.9	7.9	4	12.9
2000	57_MT	Montesclaros	AJ2748	wz821283	21	5	4	0	2	2	13.3	20.45	4	2	NA	19.2	1	0	8	1	19	8.9	7.9	4	12.9
2000	58_MT	Montesclaros	AJ2748	wz735674	24	5	0	5	2	2	13.3	20.45	5	2	NA	20.04	NA	NA	NA	NA	18.6	8.9	7.9	4	12.9
2000	59_MT	Montesclaros	AJ2593	AJ2592	22	6	3	0	1	1	12.6	19.7	1	1	NA	19.14	NA	NA	0	0	19	8.9	7.9	4	12.9
2000	60_MT	Montesclaros	NA	NA	29	5	4	0	NA	NA	NA	NA	NA	NA	NA	NA	1	0	2	1	18.1	8.9	7.9	4	12.9
2000	62_MT	Montesclaros	zz734708	wz939087	17	7	6	0	6	2	12.5	19.4	2	2	NA	19.9	0	0	NA	NA	19	8.9	7.9	4	12.9
2000	66_MT	Montesclaros	zz735604	AF8085	22	6	2	NA	7	2	12.3	19.42	2	2	NA	18.59	NA	NA	4	1	19	8.9	7.9	4	12.9
2000	67_MT	Montesclaros	NA	AJ2952	43	4	0	3	NA	NA	NA	NA	2	2	NA	19.99	NA	NA	NA	NA	23.6	8.9	7.9	4	12.9
2000	68_MT	Montesclaros	zz862042	wz939139	16	6	5	1	4	2	12.9	20.15	2	2	NA	19.74	0	0	NA	NA	18.8	8.9	7.9	4	12.9
2000	6_MT	Montesclaros	NA	AJ2907	22	6	4	2	NA	NA	NA	NA	2	2	NA	19.64	NA	NA	1	1	19	8.9	7.9	4	12.9
2000	7_MT	Montesclaros	zz650985	wz939136	15	6	2	2	6	2	NA	NA	2	2	NA	19.16	0	0	15	1	18.6	8.9	7.9	4	12.9
2000	9_MT	Montesclaros	AJ2902	AJ2901	23	6	6	0	1	1	12.7	19.59	1	1	NA	19.44	50	1	NA	NA	18.6	8.9	7.9	4	12.9
2000	A_MT	Montesclaros	zz734708	wz939123	27	5	4	1	6	2	11.9	19.33	2	2	NA	19.6	NA	NA	2	1	18.3	8.9	7.9	4	12.9
2000	C_MT	Montesclaros	AF8273	AF8124	19	5	5	0	1	1	11.9	18.87	1	1	NA	19.79	0	0	13	1	19	8.9	7.9	4	12.9
2000	F_MT	Montesclaros	zz862551	wz862536	14	7	7	0	3	2	13.6	20.41	4	2	NA	18.78	0	0	NA	NA	18.6	8.9	7.9	4	12.9
2000	M1_MT	Montesclaros	AJ2908	AJ2920	27	5	4	1	2	2	13.5	19.23	2	2	NA	19.65	6	0	1	1	18.3	8.9	7.9	4	12.9
2000	M4_MT	Montesclaros	zz939037	wz734767	17	5	5	0	2	2	13.4	19.91	6	2	NA	19.65	0	0	15	1	18.8	8.9	7.9	4	12.9
2000	60_MT	Montesclaros	zz901285	NA	NA	NA	NA	NA	2	2	11.8	18.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.9	7.9	4	12.9
2001	1H	Hiruela	NA	AJ2708	18	6	4	1	NA	NA	NA	NA	3	2	NA	19.87	150	1	2	1	22.1	10.5	11	5.6	16.1
2001	7H	Hiruela	AX1063	AX1007	19	7	5	2	2	2	12.2	19.12	2	2	13.82	20.06	1	0	0	0	22.5	10.5	11	5.6	16.1
2001	11H	Hiruela	zz862485	L076709	19	6	4	1	4	2	13.3	18.99	7	2	14.55	19.46	170	1	12	1	22.3	10.5	11	5.6	16.1
2001	13H	Hiruela	AF8157	wz862702	23	6	4	1	2	2	12.4	20.3	5	2	16.49	20.66	1	0	16	1	21.7	10.5	11	5.6	16.1
2001	17H	Hiruela	NA	wz939135	19	6	0	6	NA	NA	NA	NA	3	2	14.45	19.46	NA	NA	NA	NA	22.3	10.5	11	5.6	16.1
2001	21H	Hiruela	AF8066	AF8063	19	6	2	3	4	2	12.7	19.16	3	2	13.92	19.38	40	1	0	0	22.3	10.5	11	5.6	16.1
